0	631152000	1990	01	01	1	0.6	0.5	50000	-1111	0	-1111	4.97757	
31	633830400	1990	02	01	1	0	0	50086	-1111	0	-1111	12.6808	
59	636249600	1990	03	01	1	0	0	50201	-1111	0	-1111	15.5289	
90	638928000	1990	04	01	1	0	0	50318	-1111	0	-1111	14.9535	
120	641520000	1990	05	01	1	0	0	50431	-1111	0	-1111	17.7074	
151	644198400	1990	06	01	1	0	0	50537	-1111	0	-1111	19.1944	
181	646790400	1990	07	01	1	0	0	50631	-1111	0	-1111	20.228	
212	649468800	1990	08	01	1	0	0	50753	-1111	0	-1111	20.8643	
243	652147200	1990	09	01	1	0	0	50865	-1111	0	-1111	21.243	
273	654739200	1990	10	01	1	0	0	50961	-1111	0	-1111	20.9544	
304	657417600	1990	11	01	1	0	0	51085	-1111	0	-1111	20.63	
334	660009600	1990	12	01	1	0	0	51179	-1111	0	-1111	19.4645	
365	662688000	1991	01	01	1	0	0	51294	-1111	0	-1111	18.584	
396	665366400	1991	02	01	1	0	0	51373	-1111	0	-1111	17.2777	
424	667785600	1991	03	01	1	0	0	51472	-1111	0	-1111	15.8569	
455	670464000	1991	04	01	1	0	0	51575	-1111	0	-1111	14.3735	
485	673056000	1991	05	01	1	0	0	51687	-1111	0	-1111	12.9783	
516	675734400	1991	06	01	1	0	0	51778	-1111	0	-1111	11.4142	
546	678326400	1991	07	01	1	0	0	51899	-1111	0	-1111	10.8148	
577	681004800	1991	08	01	1	0	0	52009	-1111	0	-1111	9.60238	
608	683683200	1991	09	01	1	0	0	52128	-1111	0	-1111	8.94843	
638	686275200	1991	10	01	1	0	0	52255	-1111	0	-1111	8.0027	
669	688953600	1991	11	01	1	0	0	52388	-1111	0	-1111	7.41632	
699	691545600	1991	12	01	1	0	0	52532	-1111	0	-1111	6.81458	
730	694224000	1992	01	01	1	0	0	52666	-1111	0	-1111	6.2732	
761	696902400	1992	02	01	1	0	0	52795	-1111	5.36155	-1111	5.92514	
790	699408000	1992	03	01	1	0	0	52891	-1111	5.36155	-1111	5.55976	
821	702086400	1992	04	01	1	0	0	53005	-1111	5.36155	-1111	5.34699	
851	704678400	1992	05	01	1	0	0	53108	-1111	5.36155	-1111	5.45069	
882	707356800	1992	06	01	1	0	0	53246	-1111	5.36155	-1111	5.60018	
912	709948800	1992	07	01	1	0	0	53376	-1111	5.36155	-1111	5.54166	
943	712627200	1992	08	01	1	0	0	53484	-1111	5.36155	-1111	5.9873	
974	715305600	1992	09	01	1	0	0	53617	-1111	5.36155	-1111	5.90899	
1004	717897600	1992	10	01	1	0	0	53753	-1111	5.36155	-1111	5.87304	
1035	720576000	1992	11	01	1	0	0	53856	-1111	5.36155	-1111	6.50094	
1065	723168000	1992	12	01	1	0	0	53984	-1111	5.36155	-1111	6.52942	
1096	725846400	1993	01	01	1	0	0	54122	-1111	5.36155	-1111	7.18788	
1127	728524800	1993	02	01	1	0	0	54257	-1111	3.05215	-1111	7.46414	
1155	730944000	1993	03	01	1	0	0	54371	-1111	3.05215	-1111	7.79376	
1186	733622400	1993	04	01	1	0	0	54494	-1111	3.05215	-1111	7.90244	
1216	736214400	1993	05	01	1	0	0	54602	-1111	3.05215	-1111	7.81297	
1247	738892800	1993	06	01	1	0	0	54728	-1111	3.05215	-1111	8.38152	
1277	741484800	1993	07	01	1	0	0	54838	-1111	3.05215	-1111	8.70216	
1308	744163200	1993	08	01	1	0	0	54930	-1111	3.05215	-1111	9.09295	
1339	746841600	1993	09	01	1	0	0	55026	-1111	3.05215	-1111	9.47967	
1369	749433600	1993	10	01	1	0	0	55170	-1111	3.05215	-1111	9.48932	
1400	752112000	1993	11	01	1	0	0	55278	-1111	3.05215	-1111	9.35429	
1430	754704000	1993	12	01	1	0	0	55406	-1111	3.05215	-1111	9.1645	
1461	757382400	1994	01	01	1	0	0	55515	-1111	3.05215	-1111	9.1354	
1492	760060800	1994	02	01	1	0	0	55631	-1111	4.64188	-1111	9.68125	
1520	762480000	1994	03	01	1	0	0	55753	-1111	4.64188	-1111	9.46368	
1551	765158400	1994	04	01	1	0	0	55876	-1111	4.64188	-1111	9.61967	
1581	767750400	1994	05	01	1	0	0	55989	-1111	4.64188	-1111	9.28486	
1612	770428800	1994	06	01	1	0	0	56113	-1111	4.64188	-1111	8.74341	
1642	773020800	1994	07	01	1	0	0	56275	-1111	4.64188	-1111	8.32223	
1673	775699200	1994	08	01	1	0	0	56381	-1111	4.64188	-1111	8.24704	
1704	778377600	1994	09	01	1	0	0	56512	-1111	4.64188	-1111	8.4077	
1734	780969600	1994	10	01	1	0	0	56629	-1111	4.64188	-1111	8.58571	
1765	783648000	1994	11	01	1	0	0	56747	-1111	4.64188	-1111	8.27084	
1795	786240000	1994	12	01	1	0	0	56891	-1111	4.64188	-1111	7.99824	
1826	788918400	1995	01	01	1	0	0	57032	-1111	4.64188	-1111	7.86023	
1857	791596800	1995	02	01	1	0	0	57151	-1111	4.41529	-1111	7.68218	
1885	794016000	1995	03	01	1	0	0	57278	-1111	4.41529	-1111	7.57975	
1916	796694400	1995	04	01	1	0	0	57400	-1111	4.41529	-1111	7.79401	
1946	799286400	1995	05	01	1	0	0	57541	-1111	4.41529	-1111	8.00088	
1977	801964800	1995	06	01	1	0	0	57649	-1111	4.41529	-1111	7.64289	
2007	804556800	1995	07	01	1	0	0	57800	-1111	4.41529	-1111	7.66479	
2038	807235200	1995	08	01	1	0	0	57948	-1111	4.41529	-1111	7.75969	
2069	809913600	1995	09	01	1	0	0	58095	-1111	4.41529	-1111	7.49562	
2099	812505600	1995	10	01	1	0	0	58217	-1111	4.41529	-1111	7.48597	
2130	815184000	1995	11	01	1	0	0	58359	-1111	4.41529	-1111	7.84014	
2160	817776000	1995	12	01	1	0	0	58504	-1111	4.41529	-1111	7.84527	
2191	820454400	1996	01	01	1	0	0	58622	-1111	4.41529	-1111	8.22087	
2222	823132800	1996	02	01	1	0	0	58752	-1111	3.93001	-1111	8.35386	
2251	825638400	1996	03	01	1	0	0	58890	-1111	3.93001	-1111	8.30803	
2282	828316800	1996	04	01	1	0	0	59027	-1111	3.93001	-1111	8.52232	
2312	830908800	1996	05	01	1	0	0	59149	-1111	3.93001	-1111	8.77028	
2343	833587200	1996	06	01	1	0	0	59280	-1111	3.93001	-1111	8.71351	
2373	836179200	1996	07	01	1	0	0	59406	-1111	3.93001	-1111	8.66724	
2404	838857600	1996	08	01	1	0	0	59557	-1111	3.93001	-1111	8.60176	
2435	841536000	1996	09	01	1	0	0	59686	-1111	3.93001	-1111	8.40264	
2465	844128000	1996	10	01	1	0	0	59807	-1111	3.93001	-1111	8.24617	
